uuid,file_name,file_timestamp,file_date,file_duplicate,file_md5,file_size,file_url
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-02-28_22-34.json,1646105640,2022-02-28,0,d8fb3b2e289de39afb03fe0965181442,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-02-28_22-34.json
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-03-01_22-10.json,1646190600,2022-03-01,0,04c3d41577d15bd097eb163c9226d878,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-03-01_22-10.json
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-03-02_22-11.json,1646277060,2022-03-02,0,f9ceb3035a79bc7fc4e59915370c3e75,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-03-02_22-11.json
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-03-03_22-10.json,1646363400,2022-03-03,0,97b874650276faf21a8e5a0c5c6b44e0,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-03-03_22-10.json
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-03-04_22-09.json,1646449740,2022-03-04,0,9154a75bf215b4a35da1585a4832ea89,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-03-04_22-09.json
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-03-05_22-10.json,1646536200,2022-03-05,1,9154a75bf215b4a35da1585a4832ea89,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-03-04_22-09.json
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-03-06_22-10.json,1646622600,2022-03-06,1,9154a75bf215b4a35da1585a4832ea89,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-03-04_22-09.json
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-03-07_22-12.json,1646709120,2022-03-07,0,7327a6e62721b904f114a9c7ec803ad0,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-03-07_22-12.json
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-03-08_22-10.json,1646795400,2022-03-08,0,ea702b97c78919deb7d9c3ed48e23a6f,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-03-08_22-10.json
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-03-09_22-12.json,1646881920,2022-03-09,0,ab4e5d1c2ebfe9dd5268cca9a0ce5a0a,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-03-09_22-12.json
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-03-10_22-11.json,1646968260,2022-03-10,0,bc4d9d24cbc722607c9e79fdcc066214,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-03-10_22-11.json
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-03-11_22-11.json,1647054660,2022-03-11,0,50706866636fcd385080538132e1bb55,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-03-11_22-11.json
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-03-12_22-10.json,1647141000,2022-03-12,1,50706866636fcd385080538132e1bb55,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-03-11_22-11.json
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-03-13_22-10.json,1647223800,2022-03-13,1,50706866636fcd385080538132e1bb55,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-03-11_22-11.json
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-03-14_22-12.json,1647310320,2022-03-14,1,50706866636fcd385080538132e1bb55,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-03-11_22-11.json
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-03-15_22-10.json,1647396600,2022-03-15,0,7328dc90c5cb77eb38a9845eecce1ebe,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-03-15_22-10.json
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-03-16_22-09.json,1647482940,2022-03-16,1,7328dc90c5cb77eb38a9845eecce1ebe,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-03-15_22-10.json
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-03-17_22-09.json,1647569340,2022-03-17,1,7328dc90c5cb77eb38a9845eecce1ebe,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-03-15_22-10.json
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-03-18_22-09.json,1647655740,2022-03-18,1,7328dc90c5cb77eb38a9845eecce1ebe,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-03-15_22-10.json
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-03-19_22-10.json,1647742200,2022-03-19,1,7328dc90c5cb77eb38a9845eecce1ebe,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-03-15_22-10.json
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-03-20_22-10.json,1647828600,2022-03-20,1,7328dc90c5cb77eb38a9845eecce1ebe,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-03-15_22-10.json
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-03-21_22-11.json,1647915060,2022-03-21,1,7328dc90c5cb77eb38a9845eecce1ebe,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-03-15_22-10.json
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-03-22_22-12.json,1648001520,2022-03-22,0,c884d962a3fda155c76f6e02dcb21278,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-03-22_22-12.json
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-03-23_22-12.json,1648087920,2022-03-23,1,c884d962a3fda155c76f6e02dcb21278,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-03-22_22-12.json
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-03-24_22-10.json,1648174200,2022-03-24,1,c884d962a3fda155c76f6e02dcb21278,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-03-22_22-12.json
58e0d3da-5728-480d-becf-40c5b6f98f71,Covid19HealthCareStatus_2022-03-25_22-09.json,1648260540,2022-03-25,1,c884d962a3fda155c76f6e02dcb21278,1079,https://archive.org/download/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71/cc19da_58e0d3da-5728-480d-becf-40c5b6f98f71.zip/Covid19HealthCareStatus_2022-03-22_22-12.json
