uuid,file_name,file_timestamp,file_date,file_duplicate,file_md5,file_size,file_url
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-05-14_22-59.json,1621047540,2021-05-14,0,b98fefaf2126cfee25b2b1f113eede61,139458,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-05-14_22-59.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-05-15_22-02.json,1621130520,2021-05-15,1,b98fefaf2126cfee25b2b1f113eede61,139458,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-05-14_22-59.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-05-16_22-03.json,1621216980,2021-05-16,1,b98fefaf2126cfee25b2b1f113eede61,139458,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-05-14_22-59.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-05-17_22-05.json,1621303500,2021-05-17,0,ab01a56aef11795a36e3e1fb3716a0a3,139467,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-05-17_22-05.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-05-18_22-07.json,1621390020,2021-05-18,0,f30bbb23045083e7bfd4c7c3f5668bc7,139432,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-05-18_22-07.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-05-19_22-06.json,1621476360,2021-05-19,0,4b8ea3b43e5ac37d9b2147538befa14a,139433,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-05-19_22-06.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-05-20_22-02.json,1621562520,2021-05-20,0,f12fe68219f084ab6a90d55d3cb2dbeb,139465,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-05-20_22-02.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-05-21_22-02.json,1621648920,2021-05-21,0,5ad08c9ab80f3af597ce334239d906ea,139456,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-05-21_22-02.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-05-22_22-02.json,1621735320,2021-05-22,1,5ad08c9ab80f3af597ce334239d906ea,139456,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-05-21_22-02.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-05-23_22-02.json,1621821720,2021-05-23,1,5ad08c9ab80f3af597ce334239d906ea,139456,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-05-21_22-02.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-05-24_22-02.json,1621908120,2021-05-24,1,5ad08c9ab80f3af597ce334239d906ea,139456,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-05-21_22-02.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-05-25_22-02.json,1621994520,2021-05-25,0,a76a583f37334ba234a0001186584d68,139483,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-05-25_22-02.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-05-26_22-02.json,1622080920,2021-05-26,0,105b432d5a51119c782510532df0afae,139417,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-05-26_22-02.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-05-27_22-02.json,1622167320,2021-05-27,0,9078017a57d3cbf1eaa6b39174201b6f,139429,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-05-27_22-02.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-05-28_22-02.json,1622253720,2021-05-28,0,9ae6c0adc27c86c85430047a7b29705d,139457,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-05-28_22-02.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-05-29_22-02.json,1622340120,2021-05-29,1,9ae6c0adc27c86c85430047a7b29705d,139457,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-05-28_22-02.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-05-30_22-02.json,1622426520,2021-05-30,1,9ae6c0adc27c86c85430047a7b29705d,139457,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-05-28_22-02.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-05-31_22-02.json,1622512920,2021-05-31,0,afb8851a49611b52dc14ef6e3baacfe3,139435,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-05-31_22-02.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-06-01_22-02.json,1622599320,2021-06-01,0,f03e07e5fac07c351768d881bc067e04,139475,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-06-01_22-02.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-06-02_22-02.json,1622685720,2021-06-02,0,de6a04490ed5dcc342db7beb8f9805f0,139453,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-06-02_22-02.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-06-03_22-02.json,1622772120,2021-06-03,0,84fb30e09d285d72d4f230ec607c9627,139478,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-06-03_22-02.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-06-04_22-02.json,1622858520,2021-06-04,0,353bf1184ea7e0529d3e47dbf6478482,139458,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-06-04_22-02.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-06-05_22-02.json,1622944920,2021-06-05,1,353bf1184ea7e0529d3e47dbf6478482,139458,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-06-04_22-02.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-06-06_22-02.json,1623031320,2021-06-06,1,353bf1184ea7e0529d3e47dbf6478482,139458,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-06-04_22-02.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-06-07_22-02.json,1623117720,2021-06-07,0,a4052f8030cee9d8452ed7008205286f,139412,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-06-07_22-02.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-06-08_22-02.json,1623204120,2021-06-08,0,4dd464f07288efac3c9591585a309008,139454,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-06-08_22-02.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-06-09_22-02.json,1623290520,2021-06-09,0,1d44bfe447c0c88e0669cf6134893654,139420,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-06-09_22-02.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-06-10_22-04.json,1623377040,2021-06-10,0,9889df9fd528c9482746193f67f07540,139439,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-06-10_22-04.json
17fcafe0-549b-47fe-93e1-9ccf52b9c15b,BC_COVID19_Laboratory_Information_2021-06-11_22-02.json,1623463320,2021-06-11,0,4a11b321fab49cf45f36e471ccb9d1b9,139435,https://archive.org/download/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b/cc19da_17fcafe0-549b-47fe-93e1-9ccf52b9c15b.zip/BC_COVID19_Laboratory_Information_2021-06-11_22-02.json
