uuid,file_name,file_timestamp,file_date,file_duplicate,file_md5,file_size,file_url
07fcf6b9-6e61-433e-b1a8-a951ee15b01d,on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-08_22-09.html,1636427340,2021-11-08,0,9927a2973d5148989d03bca26903263e,331393,https://archive.org/download/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d.zip/on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-08_22-09.html
07fcf6b9-6e61-433e-b1a8-a951ee15b01d,on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-09_22-09.html,1636513740,2021-11-09,0,d3e03f817d075d1d987771a4c7e5789c,331382,https://archive.org/download/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d.zip/on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-09_22-09.html
07fcf6b9-6e61-433e-b1a8-a951ee15b01d,on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-10_22-13.html,1636600380,2021-11-10,0,5462d0a5139bab35e3c88f54bb78e3f6,330656,https://archive.org/download/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d.zip/on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-10_22-13.html
07fcf6b9-6e61-433e-b1a8-a951ee15b01d,on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-11_22-12.html,1636686720,2021-11-11,0,1e4b7faab2e571a002eb63134685b6fd,329808,https://archive.org/download/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d.zip/on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-11_22-12.html
07fcf6b9-6e61-433e-b1a8-a951ee15b01d,on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-12_22-59.html,1636775940,2021-11-12,0,62ef97dc0a9b7779d37babf478933e09,330576,https://archive.org/download/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d.zip/on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-12_22-59.html
07fcf6b9-6e61-433e-b1a8-a951ee15b01d,on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-13_22-09.html,1636859340,2021-11-13,0,addcee3531d46c91dcb972755858a57c,330524,https://archive.org/download/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d.zip/on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-13_22-09.html
07fcf6b9-6e61-433e-b1a8-a951ee15b01d,on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-14_22-11.html,1636945860,2021-11-14,0,8dd7f1fd59fc6b26d0a1bef49a37b85d,329778,https://archive.org/download/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d.zip/on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-14_22-11.html
07fcf6b9-6e61-433e-b1a8-a951ee15b01d,on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-15_22-10.html,1637032200,2021-11-15,0,06e7f818368f0c2df70b9c9d8b0b30a3,331561,https://archive.org/download/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d.zip/on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-15_22-10.html
07fcf6b9-6e61-433e-b1a8-a951ee15b01d,on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-16_22-10.html,1637118600,2021-11-16,0,6016a7ea9368410a67676e3cfe594138,331805,https://archive.org/download/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d.zip/on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-16_22-10.html
07fcf6b9-6e61-433e-b1a8-a951ee15b01d,on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-17_22-13.html,1637205180,2021-11-17,0,96f0392b0d71ffc121013834a1ee383b,311533,https://archive.org/download/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d.zip/on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-17_22-13.html
07fcf6b9-6e61-433e-b1a8-a951ee15b01d,on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-18_22-12.html,1637291520,2021-11-18,0,5fa369d415180b5a01ed76e98ff4d7cc,311469,https://archive.org/download/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d.zip/on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-18_22-12.html
07fcf6b9-6e61-433e-b1a8-a951ee15b01d,on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-19_22-13.html,1637377980,2021-11-19,0,193b4acbaed3135996faa6dc25847ee8,311514,https://archive.org/download/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d.zip/on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-19_22-13.html
07fcf6b9-6e61-433e-b1a8-a951ee15b01d,on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-20_22-09.html,1637464140,2021-11-20,0,ab9f85ea4c611dbc6c30a83ed4203076,310763,https://archive.org/download/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d/cc19da_07fcf6b9-6e61-433e-b1a8-a951ee15b01d.zip/on-phu-haldimand-norfolk-covid-data-case-status-demography-webpage_2021-11-20_22-09.html
